channel_name,post_datetime,post_id,current_views,datetime_format,reaction_type,react_cnt,react_cnt_sum,idx_active
Datalytics,2024-08-23 14:15:33,1955,1921,2025-01-08 16:01:47,❤,2.0,5.0,0.26
Datalytics,2024-08-23 14:15:33,1955,1921,2025-01-08 16:01:47,👍,1.0,5.0,0.26
Datalytics,2024-08-23 14:15:33,1955,1921,2025-01-08 16:01:47,👎,2.0,5.0,0.26
Datalytics,2024-08-23 15:04:38,1954,2219,2025-01-08 16:01:47,❤,1.0,1.0,0.05
Datalytics,2024-08-25 10:03:20,1953,2456,2025-01-08 16:01:47,ReactionPaid(),1.0,12.0,0.49
Datalytics,2024-08-25 10:03:20,1953,2456,2025-01-08 16:01:47,👍,2.0,12.0,0.49
Datalytics,2024-08-25 10:03:20,1953,2456,2025-01-08 16:01:47,🔥,9.0,12.0,0.49
Datalytics,2024-08-27 17:24:26,1952,2484,2025-01-08 16:01:47,🔥,8.0,8.0,0.32
Datalytics,2024-08-29 15:01:19,1951,2451,2025-01-08 16:01:47,👍,2.0,2.0,0.08
Datalytics,2024-08-30 17:32:41,1950,1822,2025-01-08 16:01:47,👍,1.0,1.0,0.05
Datalytics,2024-09-03 18:33:24,1941,2177,2025-01-08 16:01:47,🔥,5.0,5.0,0.23
Datalytics,2024-09-09 13:08:00,1939,1886,2025-01-08 16:01:47,👍,1.0,1.0,0.05
Datalytics,2024-09-10 18:30:52,1938,1929,2025-01-08 16:01:47,🔥,9.0,9.0,0.47
Datalytics,2024-09-11 15:30:44,1937,2134,2025-01-08 16:01:47,🔥,7.0,7.0,0.33
Datalytics,2024-09-12 14:04:21,1936,2527,2025-01-08 16:01:47,👍,5.0,5.0,0.2
Datalytics,2024-09-20 18:40:23,1933,2358,2025-01-08 16:01:47,❤,5.0,5.0,0.21
Datalytics,2024-09-24 12:29:27,1932,1957,2025-01-08 16:01:47,❤,1.0,1.0,0.05
Datalytics,2024-09-26 11:35:31,1931,2242,2025-01-08 16:01:47,❤,2.0,7.0,0.31
Datalytics,2024-09-26 11:35:31,1931,2242,2025-01-08 16:01:47,👍,5.0,7.0,0.31
Datalytics,2024-09-27 12:02:13,1930,2474,2025-01-08 16:01:47,🔥,5.0,5.0,0.2
Datalytics,2024-09-30 12:24:49,1929,2369,2025-01-08 16:01:47,👍,5.0,8.0,0.34
Datalytics,2024-09-30 12:24:49,1929,2369,2025-01-08 16:01:47,🔥,3.0,8.0,0.34
Datalytics,2024-10-02 16:51:21,1928,1823,2025-01-08 16:01:47,👍,1.0,4.0,0.22
Datalytics,2024-10-02 16:51:21,1928,1823,2025-01-08 16:01:47,🔥,3.0,4.0,0.22
Datalytics,2024-10-03 16:27:14,1922,1878,2025-01-08 16:01:47,❤,2.0,7.0,0.37
Datalytics,2024-10-03 16:27:14,1922,1878,2025-01-08 16:01:47,👍,5.0,7.0,0.37
Datalytics,2024-10-03 17:31:16,1921,2172,2025-01-08 16:01:47,🤯,5.0,5.0,0.23
Datalytics,2024-10-13 19:27:40,1918,1759,2025-01-08 16:01:47,🔥,3.0,3.0,0.17
Datalytics,2024-10-14 17:17:54,1917,1408,2025-01-08 16:01:47,❤,2.0,2.0,0.14
Datalytics,2024-10-16 16:28:02,1911,1965,2025-01-08 16:01:47,🔥,2.0,2.0,0.1
Datalytics,2024-10-21 17:18:31,1908,1531,2025-01-08 16:01:47,ReactionPaid(),1.0,8.0,0.52
Datalytics,2024-10-21 17:18:31,1908,1531,2025-01-08 16:01:47,👍,2.0,8.0,0.52
Datalytics,2024-10-21 17:18:31,1908,1531,2025-01-08 16:01:47,🔥,5.0,8.0,0.52
Datalytics,2024-10-22 12:32:27,1907,1493,2025-01-08 16:01:47,❤,1.0,4.0,0.27
Datalytics,2024-10-22 12:32:27,1907,1493,2025-01-08 16:01:47,🔥,3.0,4.0,0.27
Datalytics,2024-10-22 15:01:39,1906,1583,2025-01-08 16:01:47,👍,2.0,3.0,0.19
Datalytics,2024-10-22 15:01:39,1906,1583,2025-01-08 16:01:47,😁,1.0,3.0,0.19
Datalytics,2024-10-22 15:31:11,1905,1683,2025-01-08 16:01:47,👍,1.0,1.0,0.06
Datalytics,2024-10-23 16:11:51,1904,2060,2025-01-08 16:01:47,👍,1.0,1.0,0.05
Datalytics,2024-10-24 18:30:37,1903,2328,2025-01-08 16:01:47,❤,1.0,10.0,0.43
Datalytics,2024-10-24 18:30:37,1903,2328,2025-01-08 16:01:47,👍,2.0,10.0,0.43
Datalytics,2024-10-24 18:30:37,1903,2328,2025-01-08 16:01:47,👎,6.0,10.0,0.43
Datalytics,2024-10-24 18:30:37,1903,2328,2025-01-08 16:01:47,🔥,1.0,10.0,0.43
Datalytics,2024-11-01 14:20:06,1902,1731,2025-01-08 16:01:47,❤,2.0,5.0,0.29
Datalytics,2024-11-01 14:20:06,1902,1731,2025-01-08 16:01:47,👍,1.0,5.0,0.29
Datalytics,2024-11-01 14:20:06,1902,1731,2025-01-08 16:01:47,🤯,2.0,5.0,0.29
Datalytics,2024-11-02 17:06:58,1900,1557,2025-01-08 16:01:47,ReactionPaid(),1.0,8.0,0.51
Datalytics,2024-11-02 17:06:58,1900,1557,2025-01-08 16:01:47,👍,7.0,8.0,0.51
Datalytics,2024-11-05 13:40:20,1899,1544,2025-01-08 16:01:47,🔥,2.0,2.0,0.13
Datalytics,2024-11-05 16:02:19,1898,1430,2025-01-08 16:01:47,❤,1.0,5.0,0.35
Datalytics,2024-11-05 16:02:19,1898,1430,2025-01-08 16:01:47,👍,3.0,5.0,0.35
Datalytics,2024-11-05 16:02:19,1898,1430,2025-01-08 16:01:47,🔥,1.0,5.0,0.35
Datalytics,2024-11-07 15:30:43,1896,2112,2025-01-08 16:01:47,👍,16.0,25.0,1.18
Datalytics,2024-11-07 15:30:43,1896,2112,2025-01-08 16:01:47,👎,2.0,25.0,1.18
Datalytics,2024-11-07 15:30:43,1896,2112,2025-01-08 16:01:47,🔥,7.0,25.0,1.18
Datalytics,2024-11-08 14:41:09,1895,1845,2025-01-08 16:01:47,❤,8.0,37.0,2.01
Datalytics,2024-11-08 14:41:09,1895,1845,2025-01-08 16:01:47,👍,29.0,37.0,2.01
Datalytics,2024-11-14 11:55:37,1892,1388,2025-01-08 16:01:47,❤,7.0,8.0,0.58
Datalytics,2024-11-14 11:55:37,1892,1388,2025-01-08 16:01:47,👍,1.0,8.0,0.58
Datalytics,2024-11-14 14:02:01,1891,1620,2025-01-08 16:01:47,❤,1.0,2.0,0.12
Datalytics,2024-11-14 14:02:01,1891,1620,2025-01-08 16:01:47,🔥,1.0,2.0,0.12
Datalytics,2024-11-19 12:27:36,1889,1410,2025-01-08 16:01:47,❤,1.0,1.0,0.07
Datalytics,2024-11-21 15:00:01,1884,1954,2025-01-08 16:01:47,❤,1.0,1.0,0.05
Datalytics,2024-11-25 20:01:54,1883,1433,2025-01-08 16:01:47,🔥,1.0,1.0,0.07
Datalytics,2024-11-26 11:01:36,1882,1223,2025-01-08 16:01:47,👍,1.0,2.0,0.16
Datalytics,2024-11-26 11:01:36,1882,1223,2025-01-08 16:01:47,🔥,1.0,2.0,0.16
Datalytics,2024-11-28 15:45:34,1879,1466,2024-12-24 16:22:14,❤,3.0,3.0,0.2
Datalytics,2024-12-03 13:26:37,1877,1489,2025-01-08 16:01:47,🔥,3.0,3.0,0.2
Datalytics,2024-12-20 19:25:38,1871,1329,2025-01-08 16:01:47,❤,2.0,3.0,0.23
Datalytics,2024-12-20 19:25:38,1871,1329,2025-01-08 16:01:47,👍,1.0,3.0,0.23
Datalytics,2024-12-27 16:49:29,13616,887,2025-01-08 16:01:47,❤,1.0,4.0,0.45
Datalytics,2024-12-27 16:49:29,13616,887,2025-01-08 16:01:47,👍,1.0,4.0,0.45
Datalytics,2024-12-27 16:49:29,13616,887,2025-01-08 16:01:47,👎,1.0,4.0,0.45
Datalytics,2024-12-27 16:49:29,13616,887,2025-01-08 16:01:47,🔥,1.0,4.0,0.45
EXPF – математическая статистика и эксперименты,2024-10-08 13:31:41,2266,4607,2025-01-08 16:02:04,👍,28.0,38.0,0.82
EXPF – математическая статистика и эксперименты,2024-10-08 13:31:41,2266,4607,2025-01-08 16:02:04,🔥,2.0,38.0,0.82
EXPF – математическая статистика и эксперименты,2024-10-08 13:31:41,2266,4607,2025-01-08 16:02:04,🤨,8.0,38.0,0.82
EXPF – математическая статистика и эксперименты,2024-10-08 14:32:34,2265,5032,2025-01-08 16:02:04,👍,18.0,27.0,0.54
EXPF – математическая статистика и эксперименты,2024-10-08 14:32:34,2265,5032,2025-01-08 16:02:04,🔥,9.0,27.0,0.54
EXPF – математическая статистика и эксперименты,2024-10-09 13:27:56,2264,5535,2025-01-08 16:02:04,❤,17.0,33.0,0.6
EXPF – математическая статистика и эксперименты,2024-10-09 13:27:56,2264,5535,2025-01-08 16:02:04,👍,8.0,33.0,0.6
EXPF – математическая статистика и эксперименты,2024-10-09 13:27:56,2264,5535,2025-01-08 16:02:04,💯,6.0,33.0,0.6
EXPF – математическая статистика и эксперименты,2024-10-09 13:27:56,2264,5535,2025-01-08 16:02:04,🤔,1.0,33.0,0.6
EXPF – математическая статистика и эксперименты,2024-10-09 13:27:56,2264,5535,2025-01-08 16:02:04,🥱,1.0,33.0,0.6
EXPF – математическая статистика и эксперименты,2024-10-22 12:32:05,2263,3277,2025-01-08 16:02:04,👀,2.0,15.0,0.46
EXPF – математическая статистика и эксперименты,2024-10-22 12:32:05,2263,3277,2025-01-08 16:02:04,🔥,13.0,15.0,0.46
EXPF – математическая статистика и эксперименты,2024-10-22 12:32:06,2262,3262,2025-01-08 16:02:04,❤,10.0,25.0,0.77
EXPF – математическая статистика и эксперименты,2024-10-22 12:32:06,2262,3262,2025-01-08 16:02:04,👍,1.0,25.0,0.77
EXPF – математическая статистика и эксперименты,2024-10-22 12:32:06,2262,3262,2025-01-08 16:02:04,👎,1.0,25.0,0.77
EXPF – математическая статистика и эксперименты,2024-10-22 12:32:06,2262,3262,2025-01-08 16:02:04,🔥,13.0,25.0,0.77
"Krasinsky: growth, marketing & product, analytics",2024-07-15 18:02:06,2470,17043,2025-01-08 16:02:15,❤,31.0,105.0,0.62
"Krasinsky: growth, marketing & product, analytics",2024-07-15 18:02:06,2470,17043,2025-01-08 16:02:15,👍,2.0,105.0,0.62
"Krasinsky: growth, marketing & product, analytics",2024-07-15 18:02:06,2470,17043,2025-01-08 16:02:15,🔥,70.0,105.0,0.62
"Krasinsky: growth, marketing & product, analytics",2024-07-15 18:02:06,2470,17043,2025-01-08 16:02:15,😁,2.0,105.0,0.62
"Krasinsky: growth, marketing & product, analytics",2024-09-03 17:34:58,2469,13917,2025-01-08 16:02:15,⚡,2.0,115.0,0.83
"Krasinsky: growth, marketing & product, analytics",2024-09-03 17:34:58,2469,13917,2025-01-08 16:02:15,❤,19.0,115.0,0.83
"Krasinsky: growth, marketing & product, analytics",2024-09-03 17:34:58,2469,13917,2025-01-08 16:02:15,❤‍🔥,50.0,115.0,0.83
"Krasinsky: growth, marketing & product, analytics",2024-09-03 17:34:58,2469,13917,2025-01-08 16:02:15,👍,10.0,115.0,0.83
"Krasinsky: growth, marketing & product, analytics",2024-09-03 17:34:58,2469,13917,2025-01-08 16:02:15,🔥,33.0,115.0,0.83
"Krasinsky: growth, marketing & product, analytics",2024-09-03 17:34:58,2469,13917,2025-01-08 16:02:15,😁,1.0,115.0,0.83
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,⚡,25.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,❤,111.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,👍,36.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,👎,2.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,💯,1.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,🔥,20.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,😁,8.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,😭,5.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-11 17:12:53,2468,15231,2025-01-08 16:02:15,🤡,1.0,209.0,1.37
"Krasinsky: growth, marketing & product, analytics",2024-09-25 14:13:53,2467,12310,2025-01-08 16:02:15,❤,23.0,87.0,0.71
"Krasinsky: growth, marketing & product, analytics",2024-09-25 14:13:53,2467,12310,2025-01-08 16:02:15,👍,5.0,87.0,0.71
"Krasinsky: growth, marketing & product, analytics",2024-09-25 14:13:53,2467,12310,2025-01-08 16:02:15,🔥,59.0,87.0,0.71
"Krasinsky: growth, marketing & product, analytics",2024-10-13 21:12:38,2466,11757,2025-01-08 16:02:15,❤,34.0,125.0,1.06
"Krasinsky: growth, marketing & product, analytics",2024-10-13 21:12:38,2466,11757,2025-01-08 16:02:15,🆒,1.0,125.0,1.06
"Krasinsky: growth, marketing & product, analytics",2024-10-13 21:12:38,2466,11757,2025-01-08 16:02:15,👍,61.0,125.0,1.06
"Krasinsky: growth, marketing & product, analytics",2024-10-13 21:12:38,2466,11757,2025-01-08 16:02:15,🔥,23.0,125.0,1.06
"Krasinsky: growth, marketing & product, analytics",2024-10-13 21:12:38,2466,11757,2025-01-08 16:02:15,🤡,6.0,125.0,1.06
"Krasinsky: growth, marketing & product, analytics",2024-10-14 15:59:13,2465,10752,2025-01-08 16:02:15,❤,1.0,5.0,0.05
"Krasinsky: growth, marketing & product, analytics",2024-10-14 15:59:13,2465,10752,2025-01-08 16:02:15,🔥,4.0,5.0,0.05
"Krasinsky: growth, marketing & product, analytics",2024-10-14 16:32:10,2464,11380,2025-01-08 16:02:15,👍,13.0,13.0,0.11
"Krasinsky: growth, marketing & product, analytics",2024-10-25 14:49:34,2463,11252,2025-01-08 16:02:15,⚡,4.0,94.0,0.84
"Krasinsky: growth, marketing & product, analytics",2024-10-25 14:49:34,2463,11252,2025-01-08 16:02:15,❤,50.0,94.0,0.84
"Krasinsky: growth, marketing & product, analytics",2024-10-25 14:49:34,2463,11252,2025-01-08 16:02:15,👍,6.0,94.0,0.84
"Krasinsky: growth, marketing & product, analytics",2024-10-25 14:49:34,2463,11252,2025-01-08 16:02:15,🔥,27.0,94.0,0.84
"Krasinsky: growth, marketing & product, analytics",2024-10-25 14:49:34,2463,11252,2025-01-08 16:02:15,😭,7.0,94.0,0.84
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,❤,183.0,259.0,2.62
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,❤‍🔥,7.0,259.0,2.62
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,👍,24.0,259.0,2.62
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,💔,27.0,259.0,2.62
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,🔥,14.0,259.0,2.62
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,🙏,2.0,259.0,2.62
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,🥱,1.0,259.0,2.62
"Krasinsky: growth, marketing & product, analytics",2024-11-01 21:29:15,2462,9886,2025-01-08 16:02:15,🫡,1.0,259.0,2.62
LEFT JOIN,2024-07-12 17:28:54,4621,23317,2025-01-08 16:00:24,⚡,5.0,113.0,0.48
LEFT JOIN,2024-07-12 17:28:54,4621,23317,2025-01-08 16:00:24,❤,10.0,113.0,0.48
LEFT JOIN,2024-07-12 17:28:54,4621,23317,2025-01-08 16:00:24,👍,68.0,113.0,0.48
LEFT JOIN,2024-07-12 17:28:54,4621,23317,2025-01-08 16:00:24,👎,1.0,113.0,0.48
LEFT JOIN,2024-07-12 17:28:54,4621,23317,2025-01-08 16:00:24,🔥,29.0,113.0,0.48
LEFT JOIN,2024-07-15 11:12:24,4620,23200,2025-01-08 16:00:24,⚡,16.0,112.0,0.48
LEFT JOIN,2024-07-15 11:12:24,4620,23200,2025-01-08 16:00:24,❤,3.0,112.0,0.48
LEFT JOIN,2024-07-15 11:12:24,4620,23200,2025-01-08 16:00:24,👍,66.0,112.0,0.48
LEFT JOIN,2024-07-15 11:12:24,4620,23200,2025-01-08 16:00:24,👎,1.0,112.0,0.48
LEFT JOIN,2024-07-15 11:12:24,4620,23200,2025-01-08 16:00:24,🔥,26.0,112.0,0.48
LEFT JOIN,2024-07-16 11:45:28,4619,22942,2025-01-08 16:00:24,⚡,10.0,120.0,0.52
LEFT JOIN,2024-07-16 11:45:28,4619,22942,2025-01-08 16:00:24,❤,5.0,120.0,0.52
LEFT JOIN,2024-07-16 11:45:28,4619,22942,2025-01-08 16:00:24,👍,70.0,120.0,0.52
LEFT JOIN,2024-07-16 11:45:28,4619,22942,2025-01-08 16:00:24,🔥,35.0,120.0,0.52
LEFT JOIN,2024-07-18 10:40:20,4618,27142,2025-01-08 16:00:24,⚡,10.0,154.0,0.57
LEFT JOIN,2024-07-18 10:40:20,4618,27142,2025-01-08 16:00:24,❤,3.0,154.0,0.57
LEFT JOIN,2024-07-18 10:40:20,4618,27142,2025-01-08 16:00:24,👍,27.0,154.0,0.57
LEFT JOIN,2024-07-18 10:40:20,4618,27142,2025-01-08 16:00:24,🔥,108.0,154.0,0.57
LEFT JOIN,2024-07-18 10:40:20,4618,27142,2025-01-08 16:00:24,🥰,6.0,154.0,0.57
LEFT JOIN,2024-07-19 10:50:24,4617,30285,2025-01-08 16:00:24,⚡,16.0,119.0,0.39
LEFT JOIN,2024-07-19 10:50:24,4617,30285,2025-01-08 16:00:24,❤‍🔥,4.0,119.0,0.39
LEFT JOIN,2024-07-19 10:50:24,4617,30285,2025-01-08 16:00:24,👍,74.0,119.0,0.39
LEFT JOIN,2024-07-19 10:50:24,4617,30285,2025-01-08 16:00:24,🔥,25.0,119.0,0.39
LEFT JOIN,2024-07-22 11:01:50,4616,24232,2025-01-08 16:00:24,⚡,12.0,65.0,0.27
LEFT JOIN,2024-07-22 11:01:50,4616,24232,2025-01-08 16:00:24,❤,7.0,65.0,0.27
LEFT JOIN,2024-07-22 11:01:50,4616,24232,2025-01-08 16:00:24,👌,15.0,65.0,0.27
LEFT JOIN,2024-07-22 11:01:50,4616,24232,2025-01-08 16:00:24,🤔,27.0,65.0,0.27
LEFT JOIN,2024-07-22 11:01:50,4616,24232,2025-01-08 16:00:24,🤩,4.0,65.0,0.27
LEFT JOIN,2024-07-23 10:31:22,4615,24209,2025-01-08 16:00:24,⚡,4.0,128.0,0.53
LEFT JOIN,2024-07-23 10:31:22,4615,24209,2025-01-08 16:00:24,❤,18.0,128.0,0.53
LEFT JOIN,2024-07-23 10:31:22,4615,24209,2025-01-08 16:00:24,👍,22.0,128.0,0.53
LEFT JOIN,2024-07-23 10:31:22,4615,24209,2025-01-08 16:00:24,🔥,84.0,128.0,0.53
LEFT JOIN,2024-07-23 18:36:55,4614,21265,2025-01-08 16:00:24,🌚,25.0,75.0,0.35
LEFT JOIN,2024-07-23 18:36:55,4614,21265,2025-01-08 16:00:24,👍,4.0,75.0,0.35
LEFT JOIN,2024-07-23 18:36:55,4614,21265,2025-01-08 16:00:24,🔥,6.0,75.0,0.35
LEFT JOIN,2024-07-23 18:36:55,4614,21265,2025-01-08 16:00:24,😱,8.0,75.0,0.35
LEFT JOIN,2024-07-23 18:36:55,4614,21265,2025-01-08 16:00:24,🤓,32.0,75.0,0.35
LEFT JOIN,2024-07-24 12:25:20,4613,20401,2025-01-08 16:00:24,⚡,5.0,64.0,0.31
LEFT JOIN,2024-07-24 12:25:20,4613,20401,2025-01-08 16:00:24,👍,49.0,64.0,0.31
LEFT JOIN,2024-07-24 12:25:20,4613,20401,2025-01-08 16:00:24,🔥,6.0,64.0,0.31
LEFT JOIN,2024-07-24 12:25:20,4613,20401,2025-01-08 16:00:24,🤡,2.0,64.0,0.31
LEFT JOIN,2024-07-24 12:25:20,4613,20401,2025-01-08 16:00:24,🥰,2.0,64.0,0.31
LEFT JOIN,2024-07-25 11:14:22,4612,22561,2025-01-08 16:00:24,❤,23.0,38.0,0.17
LEFT JOIN,2024-07-25 11:14:22,4612,22561,2025-01-08 16:00:24,👍,1.0,38.0,0.17
LEFT JOIN,2024-07-25 11:14:22,4612,22561,2025-01-08 16:00:24,🔥,8.0,38.0,0.17
LEFT JOIN,2024-07-25 11:14:22,4612,22561,2025-01-08 16:00:24,😍,5.0,38.0,0.17
LEFT JOIN,2024-07-25 11:14:22,4612,22561,2025-01-08 16:00:24,😱,1.0,38.0,0.17
LEFT JOIN,2024-07-26 13:33:44,4611,22962,2025-01-08 16:00:24,⚡,3.0,102.0,0.44
LEFT JOIN,2024-07-26 13:33:44,4611,22962,2025-01-08 16:00:24,❤,5.0,102.0,0.44
LEFT JOIN,2024-07-26 13:33:44,4611,22962,2025-01-08 16:00:24,👍,33.0,102.0,0.44
LEFT JOIN,2024-07-26 13:33:44,4611,22962,2025-01-08 16:00:24,💔,56.0,102.0,0.44
LEFT JOIN,2024-07-26 13:33:44,4611,22962,2025-01-08 16:00:24,🔥,5.0,102.0,0.44
LEFT JOIN,2024-07-29 10:31:10,4610,22825,2025-01-08 16:00:24,⚡,3.0,119.0,0.52
LEFT JOIN,2024-07-29 10:31:10,4610,22825,2025-01-08 16:00:24,👍,71.0,119.0,0.52
LEFT JOIN,2024-07-29 10:31:10,4610,22825,2025-01-08 16:00:24,🔥,40.0,119.0,0.52
LEFT JOIN,2024-07-29 10:31:10,4610,22825,2025-01-08 16:00:24,😱,5.0,119.0,0.52
LEFT JOIN,2024-07-30 10:12:55,4609,21910,2025-01-08 16:00:24,❤,23.0,40.0,0.18
LEFT JOIN,2024-07-30 10:12:55,4609,21910,2025-01-08 16:00:24,👍,5.0,40.0,0.18
LEFT JOIN,2024-07-30 10:12:55,4609,21910,2025-01-08 16:00:24,🔥,11.0,40.0,0.18
LEFT JOIN,2024-07-30 10:12:55,4609,21910,2025-01-08 16:00:24,😱,1.0,40.0,0.18
LEFT JOIN,2024-07-31 10:00:45,4608,21021,2025-01-08 16:00:24,⚡,16.0,116.0,0.55
LEFT JOIN,2024-07-31 10:00:45,4608,21021,2025-01-08 16:00:24,👍,65.0,116.0,0.55
LEFT JOIN,2024-07-31 10:00:45,4608,21021,2025-01-08 16:00:24,🔥,35.0,116.0,0.55
LEFT JOIN,2024-08-01 12:27:21,4607,17028,2025-01-08 16:00:24,⚡,5.0,108.0,0.63
LEFT JOIN,2024-08-01 12:27:21,4607,17028,2025-01-08 16:00:24,❤,14.0,108.0,0.63
LEFT JOIN,2024-08-01 12:27:21,4607,17028,2025-01-08 16:00:24,👍,33.0,108.0,0.63
LEFT JOIN,2024-08-01 12:27:21,4607,17028,2025-01-08 16:00:24,🔥,55.0,108.0,0.63
LEFT JOIN,2024-08-01 12:27:21,4607,17028,2025-01-08 16:00:24,🤔,1.0,108.0,0.63
LEFT JOIN,2024-08-02 13:35:54,4606,15189,2025-01-08 16:00:24,❤,7.0,90.0,0.59
LEFT JOIN,2024-08-02 13:35:54,4606,15189,2025-01-08 16:00:24,👍,21.0,90.0,0.59
LEFT JOIN,2024-08-02 13:35:54,4606,15189,2025-01-08 16:00:24,🔥,62.0,90.0,0.59
LEFT JOIN,2024-08-05 14:25:25,4605,14471,2025-01-08 16:00:24,❤,2.0,33.0,0.23
LEFT JOIN,2024-08-05 14:25:25,4605,14471,2025-01-08 16:00:24,👍,16.0,33.0,0.23
LEFT JOIN,2024-08-05 14:25:25,4605,14471,2025-01-08 16:00:24,🔥,9.0,33.0,0.23
LEFT JOIN,2024-08-05 14:25:25,4605,14471,2025-01-08 16:00:24,🥰,6.0,33.0,0.23
LEFT JOIN,2024-08-06 10:01:28,4604,14620,2025-01-08 16:00:24,❤,17.0,99.0,0.68
LEFT JOIN,2024-08-06 10:01:28,4604,14620,2025-01-08 16:00:24,👍,19.0,99.0,0.68
LEFT JOIN,2024-08-06 10:01:28,4604,14620,2025-01-08 16:00:24,🔥,61.0,99.0,0.68
LEFT JOIN,2024-08-06 10:01:28,4604,14620,2025-01-08 16:00:24,😍,2.0,99.0,0.68
LEFT JOIN,2024-08-06 14:48:52,4603,19664,2025-01-08 16:00:24,⚡,4.0,43.0,0.22
LEFT JOIN,2024-08-06 14:48:52,4603,19664,2025-01-08 16:00:24,❤,3.0,43.0,0.22
LEFT JOIN,2024-08-06 14:48:52,4603,19664,2025-01-08 16:00:24,👍,22.0,43.0,0.22
LEFT JOIN,2024-08-06 14:48:52,4603,19664,2025-01-08 16:00:24,🔥,14.0,43.0,0.22
LEFT JOIN,2024-08-07 14:15:10,4601,23335,2025-01-08 16:00:24,⚡,5.0,23.0,0.1
LEFT JOIN,2024-08-07 14:15:10,4601,23335,2025-01-08 16:00:24,❤,4.0,23.0,0.1
LEFT JOIN,2024-08-07 14:15:10,4601,23335,2025-01-08 16:00:24,👍,12.0,23.0,0.1
LEFT JOIN,2024-08-07 14:15:10,4601,23335,2025-01-08 16:00:24,👾,1.0,23.0,0.1
LEFT JOIN,2024-08-07 14:15:10,4601,23335,2025-01-08 16:00:24,😱,1.0,23.0,0.1
LEFT JOIN,2024-08-07 16:58:33,4592,18153,2025-01-08 16:00:24,⚡,6.0,84.0,0.46
LEFT JOIN,2024-08-07 16:58:33,4592,18153,2025-01-08 16:00:24,🌚,2.0,84.0,0.46
LEFT JOIN,2024-08-07 16:58:33,4592,18153,2025-01-08 16:00:24,👍,52.0,84.0,0.46
LEFT JOIN,2024-08-07 16:58:33,4592,18153,2025-01-08 16:00:24,🔥,24.0,84.0,0.46
LEFT JOIN,2024-08-09 13:11:02,4591,25930,2025-01-08 16:00:24,⚡,9.0,30.0,0.12
LEFT JOIN,2024-08-09 13:11:02,4591,25930,2025-01-08 16:00:24,❤,13.0,30.0,0.12
LEFT JOIN,2024-08-09 13:11:02,4591,25930,2025-01-08 16:00:24,👍,2.0,30.0,0.12
LEFT JOIN,2024-08-09 13:11:02,4591,25930,2025-01-08 16:00:24,🔥,6.0,30.0,0.12
LEFT JOIN,2024-08-13 17:37:36,4590,20782,2025-01-08 16:00:24,⚡,7.0,114.0,0.55
LEFT JOIN,2024-08-13 17:37:36,4590,20782,2025-01-08 16:00:24,❤‍🔥,16.0,114.0,0.55
LEFT JOIN,2024-08-13 17:37:36,4590,20782,2025-01-08 16:00:24,👍,30.0,114.0,0.55
LEFT JOIN,2024-08-13 17:37:36,4590,20782,2025-01-08 16:00:24,👎,1.0,114.0,0.55
LEFT JOIN,2024-08-13 17:37:36,4590,20782,2025-01-08 16:00:24,🔥,60.0,114.0,0.55
LEFT JOIN,2024-08-14 12:54:09,4589,19867,2025-01-08 16:00:24,❤,16.0,35.0,0.18
LEFT JOIN,2024-08-14 12:54:09,4589,19867,2025-01-08 16:00:24,👍,12.0,35.0,0.18
LEFT JOIN,2024-08-14 12:54:09,4589,19867,2025-01-08 16:00:24,🔥,7.0,35.0,0.18
LEFT JOIN,2024-08-15 11:57:44,4587,19584,2025-01-08 16:00:24,ReactionPaid(),1.0,107.0,0.55
